Gene	GSM913972	GSM913973	GSM913974	GSM913975
ENSMUSG00000024937	2.41067689276391	2.797667576383146	2.4834866347799642	2.5919638977482036
ENSMUSG00000024940	1.1309865171657116	0.7417931259863614	0.4577483256637268	0.37538648842070393
ENSMUSG00000024941	1.930487337970685	2.0535400295540813	1.6686428680842667	1.5643544514991254
ENSMUSG00000024942	1.0152194040981057	1.3213279597419565	0.7643528091994833	0.8870791760303149
ENSMUSG00000024943	2.532910035480324	1.9963501094595923	3.4473713287779395	3.204044626393756
ENSMUSG00000024944	1.3725795455146113	1.6013439680359687	1.2530767159299254	1.0985566381633007
ENSMUSG00000024947	0.8795390621308588	1.2390286499743164	1.1536155208797232	1.1211757849681936
ENSMUSG00000024948	0.5158707909754399	0.5678992153808489	0.5909240162911756	0.5558263461114288
ENSMUSG00000024949	2.0069878903868625	2.210058300485216	2.117956595993438	2.2691267390557766
ENSMUSG00000024952	4.392165016768516	3.5678554761782433	3.6477220338470957	3.614888702835744
ENSMUSG00000024953	7.4514684875869195	7.071879422660615	7.424473614481924	6.468606570320621
ENSMUSG00000024955	3.5649832987046945	3.4699560708472164	2.3766326084581193	2.702703915548207
ENSMUSG00000024957	0.056734118213614994	-0.053997773813315636	0.16525925157352042	0.03659868551775788
ENSMUSG00000024959	5.7276901504251345	6.046844281698713	3.658226256437273	3.563450413701784
ENSMUSG00000024960	0.9662938988048004	1.2396233781786279	1.61731126289837	1.4532699817585297
ENSMUSG00000024962	1.4545287471287234	1.8885945424799733	0.8481861173003544	0.7410699800318705
ENSMUSG00000024963	1.860594725934159	2.0329693328028022	2.2585936979024526	2.0321871368729805
ENSMUSG00000024965	17.822393807549066	20.23943549037756	16.469218391897673	17.259517381425262
ENSMUSG00000024966	10.03674814408873	9.842046895770922	13.294294887668308	11.048929419112243
ENSMUSG00000024968	0.24973374667169398	0.1548838478499403	0.20026102325033412	0.42204056903135556
ENSMUSG00000024969	1.3491791026483562	1.502313810866704	1.4262930634187465	1.4348501138776824
ENSMUSG00000024972	0.03808295922801269	0.15640483958895723	0.03527865999829336	0.004419185657300804
ENSMUSG00000024974	1.4978455842052716	1.5214951232514302	2.0329693328028022	1.9752465042618859
ENSMUSG00000024975	4.085625955144267	4.386510570357378	3.3417282717363266	2.7284711914391293
ENSMUSG00000024976	4.025677416914817	3.8069728279686132	2.8755407237232835	3.032824227762206
ENSMUSG00000024978	0.4481715363691434	0.45296265516438955	0.6473596442041112	0.7389078965228559
ENSMUSG00000024979	-0.050800298442170155	0.08570084602432348	0.02766307431814928	0.04882889802980556
ENSMUSG00000024981	14.421023074308984	14.267693056576976	17.441737657421914	17.88079037660022
ENSMUSG00000024982	2.4258938417799616	3.8608286454520826	2.5747948211065124	2.5949599215560823
ENSMUSG00000024983	2.2622211115558986	2.5939365300216384	2.0945627091751575	2.1791125592696448
ENSMUSG00000024985	0.3024432127611709	0.2676609556181373	0.3370952817777618	0.3323959071764776
ENSMUSG00000024986	1.685315482874186	1.4890113480267628	2.810429346032638	2.358196498114413
ENSMUSG00000024987	0.8870791760303149	0.4127981541970056	0.2905633370068253	0.5178998719350414
ENSMUSG00000024989	2.855181067054862	2.5467172462479732	5.233134489394053	4.879100292076255
ENSMUSG00000024990	-0.04675211246302234	-0.019738788881379803	-0.10659907934713775	-0.004584459840556769
ENSMUSG00000024991	7.711573853251306	7.935164711568473	8.405468558848147	9.278788548860081
ENSMUSG00000024992	0.5148607939794476	0.5303053670467657	0.47221231205191994	0.3813532877912357
ENSMUSG00000024993	5.271204766316585	5.078149548632513	4.746017504546259	4.9271177371107795
ENSMUSG00000024997	11.069317828639559	14.804856118372747	11.748515627307407	11.802439250008664
ENSMUSG00000024998	-0.047237822082118096	-0.04141986156477364	0.01825757582045154	0.09295394878167629
ENSMUSG00000024999	2.2481812751015378	2.352612737235019	3.178184238666729	2.8998021318210494
ENSMUSG00000025001	3.4486782716504036	3.109788031503565	8.34891135338666	7.940107943129341
ENSMUSG00000025002	-0.1263459421606561	-0.18759660708552267	-0.13193150288483071	-0.08303763841918085
ENSMUSG00000025003	0.14078421993987172	0.1059901007240546	0.2159669582590621	0.14238624239892794
ENSMUSG00000025006	0.3819573991023036	0.3562339335113323	0.45844448457434694	0.4841297066115028
ENSMUSG00000025007	3.8229153857733333	3.518181898102562	3.4953052936851954	3.376933094325171
ENSMUSG00000025008	0.6980272009991578	0.8795390621308588	0.642791312111591	0.73781514490868
ENSMUSG00000025010	1.053835032117691	0.7537283557216209	1.0510249712396482	1.1916215428964234
ENSMUSG00000025014	0.026562690648307772	-0.055754234835932476	0.0055187910530978615	0.03445160184419678
ENSMUSG00000025016	8.337508537523544	7.532118624159978	6.451549012731773	7.559734740803398
ENSMUSG00000025017	6.355382254941702	6.654900112499373	4.278612825870185	5.291227281649063
ENSMUSG00000025019	0.6823796630494495	0.6303983208736593	0.6252525496385662	0.6452511471205957
ENSMUSG00000025020	-0.19790678658957125	-0.09336317405350648	0.04545397422482772	-0.1666117949314652
ENSMUSG00000025024	3.9337020034418795	3.752161463803727	5.453018917931079	4.890339067726524
ENSMUSG00000025025	2.427819309266983	2.20751766692035	2.110501525435147	2.035392361968931
ENSMUSG00000025026	1.8172154969336494	1.325319454087329	2.125394466512754	1.6646432450195745
ENSMUSG00000025027	9.118943073044523	10.552071659963522	10.617512832288874	10.836762511837449
ENSMUSG00000025034	1.4232035275800414	1.7935369138336485	1.408089767017277	1.4643868764335857
ENSMUSG00000025035	4.125450357535416	3.3564049135260254	5.278527831313925	4.865281223451643
ENSMUSG00000025036	0.6670975930112364	0.7794815311065147	0.9154910590504879	1.0510249712396482
ENSMUSG00000025037	2.247290896624135	2.7154111135309273	3.4629320312579432	3.6597121362460894
ENSMUSG00000025040	5.406711740719341	5.035636527465279	4.697302848385679	4.643833895010272
ENSMUSG00000025041	1.124242602231777	1.3299883805412598	1.7202317576959034	1.7350742007396733
ENSMUSG00000025044	6.3802001866875155	5.336601529280378	8.207556060538398	6.589714104608339
ENSMUSG00000025050	1.43423957432926	1.5048167026116848	2.385143925588162	2.2401319294510325
ENSMUSG00000025051	-0.11679526099555054	-0.043225787179475686	-0.024087313132000243	-0.11016578893727187
ENSMUSG00000025056	-0.22865741504593334	-0.21420673602941673	-0.17626333948902984	-0.20149437340582488
ENSMUSG00000025059	1.6986034873436033	1.2155778101784906	1.844776742123784	1.5564845525669109
ENSMUSG00000025060	6.0555897654926065	6.03168285708016	6.167191506931723	6.596951380659511
ENSMUSG00000025064	-0.14334020414174076	-0.12603691356983257	-0.10045639334884664	-0.09974438968439538
ENSMUSG00000025066	13.307380718406266	12.180892777376037	17.310691605179283	16.516385855206853
ENSMUSG00000025068	20.96237280256818	19.95473446570615	20.77024721857137	22.267079940228815
ENSMUSG00000025075	-0.08132133793136394	-0.12538197662346995	-0.08743513902359802	-0.04262949947515419
ENSMUSG00000025076	3.0316802643424072	2.4952825847986375	2.59602142398819	2.6892305569649446
ENSMUSG00000025077	0.7457653127151618	0.8061985334660141	1.1475012712151629	1.127824106827962
ENSMUSG00000025081	0.43244143547583147	0.39686876226734347	0.2761784536765566	0.3376256600540353
ENSMUSG00000025085	1.8478062633224255	1.844776742123784	0.3048845766567669	0.445927527824322
ENSMUSG00000025089	-0.028366898274269973	0.054313460474011005	-0.0627838275259801	-0.053295689763277275
ENSMUSG00000025091	0.17878197731483908	0.22887147573382605	0.25227903737986046	0.2530731367966989
ENSMUSG00000025102	1.4915463164186944	1.6099298482639997	1.7978349858600156	1.5208764497167637
ENSMUSG00000025104	0.09475117225324739	0.12257263224432416	0.09321713734592516	0.08844299204373565
ENSMUSG00000025105	0.0541914786911921	0.08957067413822059	0.03467737620768095	0.17167181840067097
ENSMUSG00000025127	0.6620581761244619	0.6879635011933567	0.6601324267858203	0.6415560699740483
ENSMUSG00000025128	-0.06579122932345079	-0.05141998855754071	-0.11906751727380631	-0.0419044448131548
ENSMUSG00000025130	36.555923497393685	37.161510021435554	44.47011711879031	48.788538564050825
ENSMUSG00000025132	23.448330067335128	24.59790831918238	26.59185758447086	26.35612398481205
ENSMUSG00000025133	3.7384273182481604	3.706829352445334	4.9746541788964675	4.526532551692023
ENSMUSG00000025134	8.762939517389633	9.313092557660836	9.413144353064125	9.895634627578564
ENSMUSG00000025135	6.02850003782353	6.535338545780696	6.979250214349158	7.3983848978242355
ENSMUSG00000025138	4.662485367179209	5.133131475654514	5.424795595443817	5.371671455423455
ENSMUSG00000025139	3.2906786461317505	4.008763247131714	2.26130868077558	2.8350946754395765
ENSMUSG00000025140	0.17794781173082783	0.1128942797563189	0.10536991023182979	-0.010353251969630549
ENSMUSG00000025142	2.8217000072250866	3.3522820626659433	2.5257930343292436	2.4777425314492616
ENSMUSG00000025144	8.584159346915618	8.607173874165643	8.560649336353423	8.073115566431433
ENSMUSG00000025147	1.9312942677429503	2.046147061378033	2.2286998560731726	2.057668027875624
ENSMUSG00000025150	-0.20890965077940482	-0.11001204993061527	-0.1515472426761346	-0.13788087935777332
ENSMUSG00000025151	1.7019996346573207	2.3497726536406818	1.4551535170187933	1.7529063143964771
ENSMUSG00000025153	2.611243914270042	3.1937383608791112	4.693337598570313	4.363637982659453
ENSMUSG00000025155	4.211708713586914	5.157027188383469	6.400920169931252	6.068013307583489
ENSMUSG00000025157	4.76947899976104	4.363637982659453	5.952071673869555	5.435119943137279
ENSMUSG00000025158	1.3363846170209355	1.3690407425064408	1.3713770741509006	1.367323128845869
ENSMUSG00000025159	1.559813885384006	1.4902967655574806	1.6749325022483963	1.5850102322183934
ENSMUSG00000025161	1.4056506930797366	1.227606152001829	1.468760269088247	1.5862969586763458
ENSMUSG00000025162	6.046844281698713	6.338716055442907	6.000805751338109	6.122377676787583
ENSMUSG00000025163	0.390841062643875	0.364388163085381	0.5601782835265208	0.4295727845813341
ENSMUSG00000025165	-0.15405137045214312	-0.044202085159363164	-0.0019781021372906817	-0.1070462329977179
ENSMUSG00000025169	1.3761550820406938	1.4129699579336776	1.713998284122056	1.6476556239735514
ENSMUSG00000025170	0.11071754123806227	0.16035164390554288	-0.006709943311287908	0.06344364648054569
ENSMUSG00000025171	2.050245228208327	2.6351344801671437	1.9569415966272063	2.174784810887097
ENSMUSG00000025172	1.0331853167425444	1.446557775643202	0.5779388178011494	0.5768134252675943
ENSMUSG00000025173	5.722178353343441	5.858814518604785	6.437389051407289	5.891743600023637
ENSMUSG00000025175	0.041342504599610676	0.14399718073176607	0.033635721022838364	0.13654086350758424
ENSMUSG00000025176	0.2837156037198068	0.35227908651647544	0.19147421997409583	0.23897362129145056
ENSMUSG00000025178	4.806411859701827	5.334102473963618	2.64032762459959	3.071862986736893
ENSMUSG00000025185	0.17538939506408185	0.23606353100516067	0.22264736237213445	0.29480431934021323
ENSMUSG00000025188	1.3840241715018973	1.700618022099568	1.2204378589853755	1.411082885732125
ENSMUSG00000025189	0.272877832656033	0.32418463005282544	0.29448376337854926	0.277681541809768
ENSMUSG00000025190	10.723619771964515	12.08703582304155	4.271362477434959	4.4151615120407826
ENSMUSG00000025192	0.7349734235301654	0.7695380864310352	1.0128643030299795	1.0275092870412168
ENSMUSG00000025193	1.808470581344404	1.8590510506288112	2.405037928282215	2.1799447409298986
ENSMUSG00000025194	0.024134942870566313	-0.020608960912877568	0.05758195627603309	0.003586314920611793
ENSMUSG00000025195	0.47767077376622313	0.6149821362047975	0.5108108525461575	0.6096094920336433
ENSMUSG00000025196	1.0275092870412168	0.9924041365814698	1.152561657865336	1.1618797832609604
ENSMUSG00000025197	0.06367272693488614	0.041460454348671995	0.04725567353422846	0.06709357928002108
ENSMUSG00000025198	2.1568560301539743	2.2924228326594367	2.7037317380050716	2.8951559089464034
ENSMUSG00000025199	2.554852461004301	2.124539216175997	2.978450257655824	3.155870132110557
ENSMUSG00000025200	0.5628799281454779	0.7353239598083815	0.9681291840763165	0.8266335672468348
ENSMUSG00000025202	-0.024907180457663592	-0.06052411396848052	-0.02897802135628865	0.00669922232560165
ENSMUSG00000025203	5.106906233296076	4.763037422527148	1.6646432450195745	1.5363873400996417
ENSMUSG00000025207	0.6197695966159653	0.5098016060129378	0.4022446917024602	0.5617867100187802
ENSMUSG00000025208	10.337559593054678	11.83600597062134	10.597472635319567	10.022053343601927
ENSMUSG00000025212	3.308221497106154	3.7444892012602358	3.518181898102562	4.0788243419399715
ENSMUSG00000025213	0.0192291803280675	0.0034676810797917307	-0.039840113979876995	-0.03922242198560645
ENSMUSG00000025215	0.10549225271719402	0.12526477244071427	0.15858518090714346	0.09411652077354739
ENSMUSG00000025216	0.3736078186996212	0.3663601759020505	0.23205602696125952	0.17416203380623346
ENSMUSG00000025217	0.5362228719458985	0.6374644029923352	0.7493511512553729	0.6328570704192004
ENSMUSG00000025218	0.38317467320371734	0.4752727449806953	0.5700885426430227	0.4495120417391123
ENSMUSG00000025219	-0.3596870611506874	-0.3242850835770096	-0.28346338853336284	-0.2892481035727967
ENSMUSG00000025220	6.310958603296532	5.665013133503112	5.164500497345722	5.611650985691623
ENSMUSG00000025221	0.03231750459146009	0.10844928183334268	0.06622251213128201	0.08719153862812593
ENSMUSG00000025223	0.7021539136189134	0.8433504314775562	1.1105141544813	1.034179053637877
ENSMUSG00000025224	1.8759337679365786	1.8463350184129206	1.6230786425436112	1.6714916508004936
ENSMUSG00000025225	3.846473579910815	4.789291366101437	4.972461261181346	5.460569849109342
ENSMUSG00000025226	0.642791312111591	0.9627087334437534	0.8924793772577887	0.700096082631792
ENSMUSG00000025228	10.508690172794575	11.069317828639559	7.385859509364335	7.730687759397844
ENSMUSG00000025229	0.09913922674392299	0.4457034785439758	0.058676445736863016	-0.07155412053190376
ENSMUSG00000025231	0.3562339335113323	0.4159975115816411	0.3585507363381827	0.44973219831134315
ENSMUSG00000025232	56.34178036447708	56.7895891990249	24.66115735628413	29.37758412009602
ENSMUSG00000025234	8.218598182966733	8.84939562419723	6.8114196414577135	6.979250214349158
ENSMUSG00000025236	1.4668837901252592	1.8825739040288179	1.6763100321274695	1.4858398708241471
ENSMUSG00000025237	1.3142966726912333	1.175541210350177	1.0659383653554757	1.0870925615446916
ENSMUSG00000025239	3.079010334921443	2.978450257655824	4.028958012347907	3.970402713212994
ENSMUSG00000025240	17.73751502870588	18.02077910907099	12.252794996658675	12.006873959652
ENSMUSG00000025241	1.049617472835758	1.0209179404319226	0.7794815311065147	0.8132023127316884
ENSMUSG00000025243	-0.095738416230658	-0.08198417949451522	-0.028140684358405374	-0.11407980840915276
ENSMUSG00000025245	4.1063941468855045	3.598528883838303	6.141614261435841	6.189777908017726
ENSMUSG00000025246	1.8201434092101096	1.8276301296116917	1.6936633893664497	1.7406985554511882
ENSMUSG00000025255	-0.16963688051806378	-0.14734450445899044	-0.18893275791018635	-0.09420221031480142
ENSMUSG00000025257	0.6886367344980995	0.7048732920902587	1.0533692002853228	0.938242219892771
ENSMUSG00000025260	16.56477433766051	17.822393807549066	15.980185128301711	15.892690697944303
ENSMUSG00000025261	2.1431203986697125	1.921388681148956	1.6888433398911484	1.9892988443899442
ENSMUSG00000025264	1.2107377993743005	1.1676494821566408	2.1697086146903954	2.0216792099040215
ENSMUSG00000025265	0.01874548716572761	0.08608112988615005	-0.0010117806282508774	-0.012014609034425444
ENSMUSG00000025268	0.786620375065892	1.0606269031930229	1.1263088909385974	1.1252467399643613
ENSMUSG00000025269	0.8687936713163382	1.0370750329000165	1.2144615729451396	1.0091220730674928
ENSMUSG00000025270	-0.19001031517768588	-0.20430646197573815	-0.16259933963562767	-0.1642511334331822
ENSMUSG00000025271	0.6674071230823345	0.786620375065892	0.7980707443057807	0.8421258298983851
ENSMUSG00000025272	0.11421236753157682	0.055391087881710856	0.13125189515494254	0.11868673078139641
ENSMUSG00000025277	0.15804994929090765	0.1374603686916892	0.325975361884189	0.0898164968260384
ENSMUSG00000025278	1.8856668469028104	1.4281745912588828	1.5338315036007704	1.8952990796587545
ENSMUSG00000025279	-0.24027424934378283	-0.24027424934378283	-0.2171899272677104	-0.18601886172543552
ENSMUSG00000025280	2.1714651976229447	2.203938866957073	2.804059919155614	2.8904746966152963
ENSMUSG00000025287	9.313092557660836	8.843526716778808	10.229345704895861	9.178349363758823
ENSMUSG00000025288	0.005999736066639916	-0.07545384309185892	-0.009059758321714732	-0.05840885974811159
ENSMUSG00000025289	5.888655299290525	5.416878887318566	7.600759068673745	7.336340006822256
ENSMUSG00000025314	4.18669976487755	4.1797511612700795	1.3497512831940428	1.1948006634673396
ENSMUSG00000025317	0.09511181661140475	0.08449636856392621	0.006812346394624496	0.07450289940435251
ENSMUSG00000025323	0.22964240684333376	0.3048845766567669	0.3463853976319849	0.3825718107537426
ENSMUSG00000025324	0.35718578396980527	0.2396166357604001	0.4932432988528211	0.25387982200014325
ENSMUSG00000025326	2.6643084796760137	2.557872155842044	2.478721324878644	2.5387225303643683
ENSMUSG00000025328	0.03387123400879698	-0.07570438344214823	0.11829417160980202	0.10908327210343041
ENSMUSG00000025329	-0.05412172259570512	-0.07937137391515071	0.024601438739263015	-0.007402818242473941
ENSMUSG00000025330	-0.15038153341330168	-0.10927010909183138	0.04401336170819911	-0.043225787179475686
ENSMUSG00000025332	0.6953772511042735	0.6387411268326032	0.48700632421446505	0.4047766543653569
ENSMUSG00000025333	0.004301492983245218	0.03820637174417484	0.08534256847189318	0.07946324233140045
ENSMUSG00000025337	4.334816625386331	5.106906233296076	4.724337880505767	4.0735479505049526
ENSMUSG00000025340	4.931626575697364	5.681815175365477	3.6267198441610686	3.8213110433782207
ENSMUSG00000025347	0.3691058274490011	0.397473019827039	0.3884404550870907	0.4387900071541124
ENSMUSG00000025348	-0.09363467266417252	-0.10359169826294667	-0.12442503327075288	-0.12666835666032936
ENSMUSG00000025350	0.08161060656704475	0.061971046094172505	0.1610360673178226	0.08919385433072806
ENSMUSG00000025352	0.30576212156189597	0.035976658682723144	0.055151321435826975	0.3579753103392215
ENSMUSG00000025353	9.376829301630895	9.554632108684139	11.355321477976364	10.244354373423665
ENSMUSG00000025354	2.405037928282215	2.599996931803782	2.4249108360734053	2.6196659308366064
ENSMUSG00000025355	0.4598460581764846	0.47478172124146684	0.4614635249383087	0.5601782835265208
ENSMUSG00000025357	1.007681988996731	0.9790990434852958	0.9104461924510066	1.138690757520446
ENSMUSG00000025358	3.65371352213567	3.583998430838424	4.929352461459473	4.650021572722446
ENSMUSG00000025359	0.7086204276044596	0.4848543336804204	0.44526477107100687	0.5050837582998305
ENSMUSG00000025364	8.525440973610392	8.020108994679399	11.717211177084454	11.37612984937249
ENSMUSG00000025366	4.495389088743474	3.8355644359315453	4.127275414056105	3.4684121968825075
ENSMUSG00000025370	0.16444217214659726	0.1969178372102072	0.13956256373734113	0.17042498512952822
ENSMUSG00000025371	3.2441189065209484	3.4867050593538655	3.9042371415104427	3.5884194157138953
ENSMUSG00000025372	0.7632258314851815	0.9493852090408461	0.7900048551645551	0.7709659156266834
ENSMUSG00000025373	1.3990620441938395	1.6624922945392375	1.555168975132629	1.5312361147184594
ENSMUSG00000025374	2.7391928177333464	2.7328102082981705	2.854123984536097	2.8595511506299083
ENSMUSG00000025375	0.0015725191031700702	0.12435081584200978	0.00635488092292936	-0.005887442787763358
ENSMUSG00000025377	0.5202380573409839	0.6745888207960303	0.5146143346337425	0.5156194811766763
ENSMUSG00000025381	6.823574037595749	6.926557081216046	7.402827616155708	6.882211383894145
ENSMUSG00000025383	0.08732304440424934	0.09045285299297423	0.12590881385842867	0.09851128670171411
ENSMUSG00000025386	0.28203983821861667	0.3008795521135338	0.26358441882399974	0.2833816656750666
ENSMUSG00000025389	-0.19137223700551292	-0.1772364826455936	-0.17509896180414034	-0.13193150288483071
ENSMUSG00000025393	75.90367112607933	81.98231264622531	69.47724204670973	68.67821614801167
ENSMUSG00000025395	2.743581902772585	2.458300659633246	6.9306808006692435	5.361770833899575
ENSMUSG00000025396	-0.17603196131333523	-0.07494020205504459	-0.1642511334331822	-0.13497615041087768
ENSMUSG00000025400	-0.20462276412399688	-0.23046646937705337	-0.17279880516978685	-0.16259933963562767
ENSMUSG00000025402	0.48793605219269093	0.5080661630623036	0.6813722402059981	0.5484914774702394
ENSMUSG00000025403	9.341904713697783	8.702380062537909	12.05259274072202	11.903501653504529
ENSMUSG00000025405	0.5251311162949804	0.4300190042870686	0.34926806606894256	0.30786801086731913
ENSMUSG00000025407	-0.23278009044363096	-0.22351950792332456	-0.15095689976221996	-0.14847215766482927
ENSMUSG00000025408	1.800050558882184	2.0208873501557623	1.3749414504975723	1.4569925284664964
ENSMUSG00000025409	2.2464512206739435	2.078553534914046	1.8759337679365786	1.935868895448893
ENSMUSG00000025410	7.322720324102678	8.18133568113463	6.699482850651768	7.200965140697697
ENSMUSG00000025413	1.4858398708241471	1.7055379156586317	2.433640717040233	2.314968140701347
ENSMUSG00000025417	2.3006936208426487	2.4632679013945937	2.0021152875421815	2.1926584065555925
ENSMUSG00000025418	0.40119326127073374	0.23053727583696748	0.41471484771038397	0.3795386285791742
ENSMUSG00000025421	7.1248858069718946	7.318180724622394	7.00262436153205	6.04396202993845
ENSMUSG00000025423	1.9221783674517499	2.0777107917720907	2.1388863063872807	2.3766326084581193
ENSMUSG00000025425	0.6655235361754736	0.5391446908733698	0.5757123012907188	0.4910636639766841
ENSMUSG00000025428	63.0529897107957	60.969120773998895	59.769970103500384	57.21729973339162
ENSMUSG00000025429	3.1484671658595764	2.831741536084835	3.297334349660252	3.178184238666729
ENSMUSG00000025431	0.12384014576639657	0.11135215586038386	0.08275548456387564	0.20054244612735872
ENSMUSG00000025432	0.5555410170130186	0.46465820299139077	0.838142527380616	0.9047880528959311
ENSMUSG00000025433	0.07636454849583885	0.21657073905704533	0.11084704955803201	0.08161060656704475
ENSMUSG00000025437	5.972831434706013	4.979609343189176	5.414274697681623	5.564342582615845
ENSMUSG00000025439	14.403780301364332	14.186430185996667	21.467872691486996	20.09660915209738
ENSMUSG00000025451	1.4539116397854022	1.4275645652025388	1.7216626625688436	1.611960233346155
ENSMUSG00000025465	5.835605829336559	6.699482850651768	4.010587263928105	3.8355644359315453
ENSMUSG00000025466	2.407013002455069	2.9796177598354068	0.8081080963847387	0.8667337265666991
ENSMUSG00000025467	0.35135002936606746	0.21507058016954866	0.3047188359928634	0.390841062643875
ENSMUSG00000025469	0.30663706209808766	0.3196776172438335	0.4423114370253502	0.3755836676361311
ENSMUSG00000025473	19.006287442034424	16.801602988498967	36.858746348928264	38.19697524698867
ENSMUSG00000025474	3.6917368535437234	3.3456273654834643	5.049408903277206	5.223374858911254
ENSMUSG00000025477	2.848465264055324	3.2001978090126344	1.554520665157312	1.6393537725324696
ENSMUSG00000025478	0.11791557564562856	0.08656792940723321	-0.058267684170735856	-0.019987363761605252
ENSMUSG00000025479	0.28668761243117047	0.37974831917313545	0.31000565296774213	0.34601546637564534
ENSMUSG00000025482	0.5505690507501761	0.6393564530858831	0.17948288255868208	0.38459096997464187
ENSMUSG00000025485	3.9517380620306635	3.8944349465606773	5.213253881487355	4.709981855344168
ENSMUSG00000025486	2.0094524568615233	2.3322847023559095	1.2766351303578052	1.135122602904451
ENSMUSG00000025487	4.443005922623983	4.648045188504531	5.52636888373782	5.154689747509986
ENSMUSG00000025488	0.1472140906516199	-0.12156346514875788	0.05369408444654637	0.05088716754875892
ENSMUSG00000025491	16.16017349550016	9.73364414379853	25.19777754260877	22.405290282260165
ENSMUSG00000025492	41.5391781500264	28.588255363447495	41.324660354359715	33.302000195491765
ENSMUSG00000025494	1.3702226058935953	1.1692420815428035	1.8659730802164782	1.8305774270257538
ENSMUSG00000025495	1.676983267994679	1.7853784024093975	1.4915463164186944	1.3851900734050853
ENSMUSG00000025496	-0.26983170883952007	-0.2762548564334374	-0.3081186587230422	-0.3319128259590399
ENSMUSG00000025497	0.44278046495152146	0.3736078186996212	0.4242073497617376	0.5937998832936213
ENSMUSG00000025498	1.2011807211986758	0.8377379378951386	0.8745834464620773	0.5181538925212252
ENSMUSG00000025499	2.369345177765148	2.8083071211697614	2.8051061904371037	2.934326752120137
ENSMUSG00000025503	39.89914821160996	41.5391781500264	47.81308833106351	45.497653799847306
ENSMUSG00000025504	0.7052165775716887	0.6752361475886467	0.5447795641459234	0.628255827632438
ENSMUSG00000025505	0.9919540035367669	1.355541026528643	0.8104528841460344	1.0327073869109573
ENSMUSG00000025507	0.39210039756718285	0.3775523046522706	0.7764918490617785	0.6700161928314882
ENSMUSG00000025509	1.3241417036350258	1.2744243535251272	1.1660323301619029	1.2992881287487057
ENSMUSG00000025510	5.002733124308223	4.988670307771196	5.097287080868517	5.448036583097344
ENSMUSG00000025511	6.373104980397405	7.00645484222889	7.504987986567666	7.411261228827517
ENSMUSG00000025512	2.6393169460657555	2.740306037509594	2.0225322826569334	1.7898157089607147
ENSMUSG00000025521	8.67858566021209	9.718290332221574	2.883387333141759	3.5914189865522954
ENSMUSG00000025525	4.843653121060319	4.767250154491352	4.6544029871140795	4.497346421158994
ENSMUSG00000025528	0.6313167701303183	0.5558263461114288	0.43177356881048823	0.2914229077532329
ENSMUSG00000025531	3.4250550404996085	2.866340611682698	2.6954047207980087	3.2634033293100617
ENSMUSG00000025532	3.4782439764879807	4.134081341763716	4.167453873436816	4.376879617468943
ENSMUSG00000025533	4.276965040084154	4.660517946696131	3.4375564735682307	3.3215451252547883
ENSMUSG00000025534	28.84131172122338	30.005712463125654	21.087647318883107	21.905811089874376
ENSMUSG00000025537	0.3003709938343238	0.4441406828390614	0.390841062643875	0.3983171788318519
ENSMUSG00000025544	12.144819637020444	12.570389169147221	10.607902134569173	11.069317828639559
ENSMUSG00000025545	2.892864675757377	2.7089362228008538	1.103570577287132	0.9900871010161776
ENSMUSG00000025551	-0.005659875737571631	-0.05042813568876335	0.010966125056800865	-0.027765630204321108
ENSMUSG00000025555	0.4108950770714418	0.31700628620638666	0.23897362129145056	0.3896504951704398
ENSMUSG00000025557	0.05490874719875098	0.0695609383805636	0.1163740562298412	0.15135284160181525
ENSMUSG00000025558	0.34810456535243267	0.32435874552288946	0.2720827745012257	0.16417115686882047
ENSMUSG00000025571	2.2091935544039085	2.6528046741169473	1.334075150128295	1.5395351339539554
ENSMUSG00000025572	0.8489774761449542	0.9052129454757429	0.7202076259833904	0.5455676919535112
ENSMUSG00000025574	4.321805358143503	4.022601386666165	8.056655511624486	7.304647488824756
ENSMUSG00000025575	2.467052349671361	2.4767917762460683	2.5486266883105304	2.949326374218205
ENSMUSG00000025576	0.2967074865347682	0.4222529082732022	0.1572289596544828	0.17374051727051165
ENSMUSG00000025577	0.3075172010024888	0.2791895621727135	0.4495120417391123	0.37974831917313545
ENSMUSG00000025578	0.7610032851721003	0.7432419230190027	0.6412449022702431	0.7195153698605604
ENSMUSG00000025579	4.31607328433419	4.730961190112395	1.9560957648179973	2.1934885830611246
ENSMUSG00000025580	35.62345009656575	38.90802324076814	49.73925098587963	47.81308833106351
ENSMUSG00000025582	0.6827118985083024	0.6185499935133297	0.6977093664527938	0.8046793814245243
ENSMUSG00000025584	4.165661313842259	4.253056253163262	3.4431241529712673	4.204745754024397
ENSMUSG00000025586	-0.09076528888302735	-0.149420974449227	-0.1548549829332949	-0.09805514995947234
ENSMUSG00000025588	0.002999309589041815	0.00635488092292936	-0.06052411396848052	-0.011302750097509764
ENSMUSG00000025592	-0.07155412053190376	-0.09518868919460774	-0.09243025159707327	0.052955624694716194
ENSMUSG00000025602	0.6720385288571794	0.663291904953118	1.0256294703109237	1.1536155208797232
ENSMUSG00000025607	5.392157747557819	5.575155224370323	5.128262922980261	5.553227765456051
ENSMUSG00000025608	0.3853972340224756	0.34301245873357045	0.38015806927438084	0.4781443367001516
ENSMUSG00000025609	1.5611524922608806	1.5338315036007704	1.4852031585819598	1.618001221388309
